id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar,kategori_detail,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-125043,USR-183,2026-03-03 10:04:00,Debit,MIE AYAM ABANG,-,5814,12797.93,357026.2,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125723,USR-209,2026-03-03 10:04:00,Debit,INDOMARET,-,5411,45393.08,4643861.1,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126922,USR-371,2026-03-03 10:04:00,Debit,PASAR TRADISIONAL,-,5411,44817.95,4107545.65,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125614,USR-418,2026-03-03 10:04:00,Debit,SOLARIA,-,5812,61394.76,25056602.65,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127729,USR-428,2026-03-03 10:04:00,Debit,"TRF KE TANIA WIBISONO, S.FARM",fotokopi modul,4829,77535.08,8848203.71,Transfer,Transfer P2P,0,Needs,Groceries & Kebutuhan Pokok
TRX-126451,USR-475,2026-03-03 10:04:00,Debit,BIS ANTAR KOTA,-,4111,51335.32,7279627.1,Needs,Transportasi,0,Needs,Transportasi
TRX-126067,USR-093,2026-03-03 10:05:00,Debit,HOKBEN,-,5812,46499.95,1780764.43,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-128066,USR-131,2026-03-03 10:05:00,Debit,MCDONALD'S,-,5814,35068.08,712214.27,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127597,USR-191,2026-03-03 10:05:00,Debit,PARKIR,-,4121,2836.02,1852076.73,Needs,Transportasi,0,Needs,Transportasi
TRX-127681,USR-420,2026-03-03 10:05:00,Debit,BAKSO GEROBAK,-,5814,11496.24,29539527.97,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126771,USR-482,2026-03-03 10:05:00,Debit,PRELOVED CAROUSELL,-,5651,46619.37,7624395.99,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-125020,USR-012,2026-03-03 10:06:00,Debit,SPBU SHELL,-,5541,24442.93,1802966.01,Needs,Transportasi,0,Needs,Transportasi
TRX-124743,USR-156,2026-03-03 10:06:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,16654.92,1253069.56,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126983,USR-187,2026-03-03 10:06:00,Debit,CAFE AESTHETIC,-,5814,84192.94,332824.77,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126629,USR-224,2026-03-03 10:06:00,Debit,PEPPER LUNCH,-,5812,124883.62,2602621.82,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126807,USR-312,2026-03-03 10:06:00,Debit,FOTOKOPI & PRINT,-,5111,16210.99,1613956.0,Needs,Groceries & Kebutuhan Pokok,1,Needs,Groceries & Kebutuhan Pokok
TRX-127640,USR-390,2026-03-03 10:06:00,Debit,TOKOPEDIA,-,5311,88992.57,282491.34,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-127563,USR-162,2026-03-03 10:07:00,Debit,MIXUE INDONESIA,-,5814,19134.82,484294.54,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126843,USR-233,2026-03-03 10:07:00,Debit,LINKAJA,-,6540,51694.05,2337278.73,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-127959,USR-460,2026-03-03 10:07:00,Debit,GALON & GAS,-,5499,66276.4,6888577.72,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126394,USR-011,2026-03-03 10:08:00,Debit,PASAR TRADISIONAL,-,5411,122538.4,1197172.19,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126970,USR-284,2026-03-03 10:08:00,Debit,ALFAMART,-,5411,43270.27,4547710.57,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127506,USR-489,2026-03-03 10:08:00,Debit,JANJI JIWA,-,5814,22650.54,21633888.26,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125594,USR-154,2026-03-03 10:09:00,Debit,NASI KUNING BU NUNUNG,-,5812,85903.31,221138.9,Wants,F&B dan Nongkrong,1,Needs,F&B dan Nongkrong
TRX-125966,USR-455,2026-03-03 10:09:00,Debit,WARUNG NASI CAMPUR,-,5812,25891.63,20363989.24,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125687,USR-058,2026-03-03 10:10:00,Debit,INDOMARET,-,5411,49103.18,1718072.75,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-128180,USR-107,2026-03-03 10:10:00,Debit,NASI PADANG SEDERHANA,-,5812,16890.12,770374.65,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125919,USR-119,2026-03-03 10:10:00,Debit,LAUNDRY KILOAN,-,7210,39672.38,1620570.43,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-125933,USR-182,2026-03-03 10:10:00,Debit,BLIBLI,-,5311,162456.49,2067905.3,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-126691,USR-377,2026-03-03 10:10:00,Debit,TRF KE NOVA MULYANI,kopi tadi,4829,54210.41,1947421.07,Transfer,Transfer P2P,0,Wants,F&B dan Nongkrong
TRX-125609,USR-418,2026-03-03 10:10:00,Debit,SOLARIA,-,5812,57547.99,25194220.09,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127282,USR-425,2026-03-03 10:10:00,Debit,HOKBEN,-,5812,70844.19,26613104.71,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125711,USR-018,2026-03-03 10:11:00,Debit,WARUNG SEMBAKO,-,5411,47421.16,1170425.21,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125870,USR-027,2026-03-03 10:11:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,12754.84,98301.12,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125740,USR-267,2026-03-03 10:11:00,Debit,INDODAX,-,6211,404802.4,3815959.05,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-128028,USR-344,2026-03-03 10:11:00,Debit,KRL COMMUTER LINE,-,4111,11546.73,3469121.94,Needs,Transportasi,0,Needs,Transportasi
TRX-127928,USR-345,2026-03-03 10:11:00,Debit,LOTTEMART,-,5411,247102.48,3783859.09,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125357,USR-363,2026-03-03 10:11:00,Debit,BREADTALK,-,5814,46576.13,5175157.29,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126090,USR-084,2026-03-03 10:12:00,Debit,INDOMIE REBUS WARUNG,-,5814,6119.6,2146882.76,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-128178,USR-107,2026-03-03 10:12:00,Debit,NASI KUNING BU NUNUNG,-,5812,9402.48,815735.53,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125994,USR-211,2026-03-03 10:12:00,Debit,SHOPEEPAY,-,6540,84004.24,3487966.07,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-126205,USR-235,2026-03-03 10:12:00,Debit,TRANSMART CARREFOUR,-,5411,245260.32,3870144.74,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126711,USR-295,2026-03-03 10:12:00,Debit,TRANSJAKARTA/BRT,-,4111,6839.22,3459704.68,Needs,Transportasi,0,Needs,Transportasi
TRX-128013,USR-414,2026-03-03 10:12:00,Debit,INDRIVER,-,4121,164525.9,14432979.52,Needs,Transportasi,1,Needs,Transportasi
TRX-125553,USR-118,2026-03-03 10:13:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,37093.42,2531714.42,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127582,USR-218,2026-03-03 10:13:00,Debit,GOJEK INDONESIA,-,4121,17703.99,2942493.44,Needs,Transportasi,0,Needs,Transportasi
TRX-126135,USR-479,2026-03-03 10:13:00,Debit,SPBU PERTAMINA,-,5541,65732.92,30858933.81,Needs,Transportasi,0,Needs,Transportasi
TRX-127859,USR-481,2026-03-03 10:13:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,22511.93,24833308.62,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125682,USR-058,2026-03-03 10:14:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,31266.13,1867478.93,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125826,USR-111,2026-03-03 10:14:00,Debit,MIE AYAM ABANG,-,5814,13648.42,3049757.15,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125064,USR-194,2026-03-03 10:14:00,Debit,INDOMARET,-,5411,84216.63,2376438.38,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125540,USR-238,2026-03-03 10:14:00,Debit,MIXUE INDONESIA,-,5814,16876.25,2734438.14,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125592,USR-321,2026-03-03 10:14:00,Debit,LINKAJA,-,6540,25143.17,1683206.46,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-126256,USR-365,2026-03-03 10:14:00,Debit,OVO/DANA/GOPAY,-,6540,114599.41,1983095.73,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-125346,USR-473,2026-03-03 10:14:00,Debit,WARTEG,-,5812,15662.81,15774294.48,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126063,USR-146,2026-03-03 10:15:00,Debit,WARUNG SEMBAKO,-,5411,48881.29,1068687.29,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125074,USR-149,2026-03-03 10:15:00,Debit,EMAS DIGITAL INDOGOLD,-,6012,174151.03,1532310.71,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-127272,USR-447,2026-03-03 10:15:00,Debit,FOTOKOPI & PRINT,-,5111,3518.47,36982188.16,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126940,USR-453,2026-03-03 10:15:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,14687.1,34521098.36,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-124974,USR-210,2026-03-03 10:16:00,Debit,INDRIVER,-,4121,17263.49,3753119.07,Needs,Transportasi,0,Needs,Transportasi
TRX-126281,USR-060,2026-03-03 10:17:00,Debit,GORENGAN PINGGIR JALAN,-,5814,4745.94,1329328.95,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126731,USR-113,2026-03-03 10:17:00,Debit,WARTEG,-,5812,14288.01,1236148.4,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126193,USR-226,2026-03-03 10:17:00,Debit,ALFAMART,-,5411,56451.35,3495204.05,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126593,USR-306,2026-03-03 10:17:00,Debit,BENGKEL MOTOR,-,7538,69114.7,3930929.0,Needs,Transportasi,0,Needs,Transportasi
TRX-126924,USR-326,2026-03-03 10:17:00,Debit,MIE AYAM ABANG,-,5814,20985.08,1867029.78,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-124820,USR-407,2026-03-03 10:17:00,Debit,SHOPEEFOOD ORDER,-,5814,62027.12,8814008.36,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127763,USR-053,2026-03-03 10:18:00,Debit,WATSONS/GUARDIAN,-,5977,85742.42,2133024.32,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-127122,USR-255,2026-03-03 10:18:00,Debit,GOJEK INDONESIA,-,4121,19116.94,3847693.02,Needs,Transportasi,0,Needs,Transportasi
TRX-125461,USR-323,2026-03-03 10:18:00,Debit,ALFAMART,-,5411,241945.89,4899299.95,Needs,Groceries & Kebutuhan Pokok,1,Needs,Groceries & Kebutuhan Pokok
TRX-127348,USR-327,2026-03-03 10:18:00,Debit,MCDONALD'S,-,5814,25942.83,2313518.53,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127349,USR-327,2026-03-03 10:18:00,Debit,STARBUCKS,-,5814,79768.42,2233750.11,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-124990,USR-385,2026-03-03 10:19:00,Debit,ALFAMIDI,-,5411,31609.83,3637795.16,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-124788,USR-069,2026-03-03 10:20:00,Debit,JAJANAN GEROBAK,-,5814,14590.98,1203469.05,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125988,USR-211,2026-03-03 10:20:00,Debit,GOJEK INDONESIA,-,4121,8252.96,3850013.12,Needs,Transportasi,0,Needs,Transportasi
TRX-127118,USR-255,2026-03-03 10:20:00,Debit,KOPITIAM,-,5814,62131.6,3915569.04,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126434,USR-470,2026-03-03 10:20:00,Debit,LINKAJA,-,6540,61366.43,14141025.71,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-127346,USR-327,2026-03-03 10:21:00,Debit,NASI KUNING BU NUNUNG,-,5812,24853.87,2381921.13,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125133,USR-484,2026-03-03 10:21:00,Debit,RUMAH MAKAN PADANG,-,5812,38389.53,11528833.79,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-124948,USR-003,2026-03-03 10:22:00,Debit,BLIBLI,-,5311,361731.81,262883.91,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-125421,USR-016,2026-03-03 10:22:00,Debit,GALON & GAS,-,5499,39266.7,1103709.37,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127866,USR-320,2026-03-03 10:22:00,Debit,INDOMARET,-,5411,25008.0,3971748.58,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126024,USR-401,2026-03-03 10:22:00,Debit,JAJANAN GEROBAK,-,5814,10100.14,14122313.89,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125763,USR-427,2026-03-03 10:22:00,Debit,SPBU VIVO,-,5541,39788.81,9546574.37,Needs,Transportasi,0,Needs,Transportasi
TRX-128114,USR-088,2026-03-03 10:23:00,Debit,SOLARIA,-,5812,96942.87,1102567.42,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-124939,USR-174,2026-03-03 10:23:00,Debit,OVO/DANA/GOPAY,-,6540,119011.07,510916.23,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-127205,USR-216,2026-03-03 10:23:00,Debit,SHOPEEFOOD ORDER,-,5814,32932.96,2122694.71,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127792,USR-316,2026-03-03 10:23:00,Debit,SPBU PERTAMINA,-,5541,45448.58,2361829.28,Needs,Transportasi,0,Needs,Transportasi
TRX-126025,USR-401,2026-03-03 10:23:00,Debit,NASI KUNING BU NUNUNG,-,5812,14591.36,14107722.53,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125842,USR-429,2026-03-03 10:23:00,Debit,PRELOVED CAROUSELL,-,5651,100671.46,7581637.99,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-127469,USR-208,2026-03-03 10:24:00,Debit,CUCI MOTOR/MOBIL,-,7542,34967.5,4216139.77,Needs,Transportasi,0,Needs,Transportasi
TRX-127119,USR-255,2026-03-03 10:24:00,Debit,GORENGAN PINGGIR JALAN,-,5814,8021.51,3907547.52,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125312,USR-313,2026-03-03 10:24:00,Debit,MCDONALD'S,-,5814,56543.01,4313869.52,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-124857,USR-409,2026-03-03 10:24:00,Debit,WARTEG,-,5812,24730.65,42855451.02,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126542,USR-144,2026-03-03 10:25:00,Debit,UNIQLO INDONESIA,-,5651,173386.67,671878.93,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-126003,USR-169,2026-03-03 10:25:00,Debit,LINKAJA,-,6540,37022.7,165387.03,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-127878,USR-364,2026-03-03 10:25:00,Debit,CUCI MOTOR/MOBIL,-,7542,26324.26,2699534.75,Needs,Transportasi,0,Needs,Transportasi
TRX-128213,USR-436,2026-03-03 10:25:00,Debit,OVO/DANA/GOPAY,-,6540,128659.71,7610852.45,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-126385,USR-450,2026-03-03 10:25:00,Debit,MIE AYAM ABANG,-,5814,17232.6,48667430.68,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125745,USR-024,2026-03-03 10:26:00,Debit,INDOMIE REBUS WARUNG,-,5814,9416.96,2499698.19,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125892,USR-109,2026-03-03 10:26:00,Debit,PEPPER LUNCH,-,5812,153759.89,646306.24,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127699,USR-206,2026-03-03 10:26:00,Debit,PASAR TRADISIONAL,-,5411,127977.9,2243254.58,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127428,USR-217,2026-03-03 10:26:00,Debit,WARUNG NASI CAMPUR,-,5812,13365.84,95004.5,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125532,USR-248,2026-03-03 10:26:00,Debit,SPBU VIVO,-,5541,58490.24,3748815.39,Needs,Transportasi,0,Needs,Transportasi
TRX-126084,USR-468,2026-03-03 10:26:00,Debit,MIE AYAM ABANG,-,5814,23933.97,28264384.65,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126287,USR-060,2026-03-03 10:27:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,16212.49,828176.02,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127116,USR-283,2026-03-03 10:27:00,Debit,CUCI MOTOR/MOBIL,-,7542,29666.61,3605524.42,Needs,Transportasi,0,Needs,Transportasi
TRX-126251,USR-365,2026-03-03 10:27:00,Debit,SPBU SHELL,-,5541,809228.55,2402511.36,Needs,Transportasi,1,Needs,Transportasi
TRX-127675,USR-050,2026-03-03 10:28:00,Debit,INDOMARET,-,5411,34522.96,2183732.81,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125984,USR-068,2026-03-03 10:28:00,Debit,TOKOCRYPTO,-,6211,146429.76,1631060.17,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-126411,USR-082,2026-03-03 10:29:00,Debit,INDOMARET,-,5411,51558.57,830793.26,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-125601,USR-228,2026-03-03 10:29:00,Debit,YOSHINOYA,-,5812,55387.77,4303571.49,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125925,USR-374,2026-03-03 10:29:00,Debit,FOTOKOPI & PRINT,-,5111,13055.79,3716838.07,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127433,USR-280,2026-03-03 10:30:00,Debit,MIE GACOAN,-,5814,42620.51,4352604.1,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127722,USR-428,2026-03-03 10:30:00,Debit,ES TEH KAMPUS,-,5814,3546.2,9236726.76,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-128081,USR-152,2026-03-03 10:31:00,Debit,WATSONS/GUARDIAN,-,5977,70975.46,755227.6,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-124931,USR-174,2026-03-03 10:31:00,Debit,WARTEG,-,5812,15599.06,1379887.36,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126467,USR-298,2026-03-03 10:31:00,Debit,JANJI JIWA,-,5814,148545.55,3499776.02,Wants,F&B dan Nongkrong,1,Needs,F&B dan Nongkrong
TRX-127736,USR-367,2026-03-03 10:31:00,Debit,INDRIVER,-,4121,23558.06,2186344.72,Needs,Transportasi,0,Needs,Transportasi
TRX-125855,USR-438,2026-03-03 10:31:00,Debit,GOFOOD/GRABFOOD ORDER,-,5814,10065.14,7028583.3,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125773,USR-006,2026-03-03 10:32:00,Debit,SPBU PERTAMINA,-,5541,58405.75,1246857.64,Needs,Transportasi,0,Needs,Transportasi
TRX-126396,USR-011,2026-03-03 10:32:00,Debit,INDOMARET,-,5411,18280.37,1161910.27,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127261,USR-201,2026-03-03 10:32:00,Debit,J.CO DONUTS,-,5814,84097.39,4577836.37,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127207,USR-216,2026-03-03 10:32:00,Debit,PARKIR,-,4121,3853.0,2102306.29,Needs,Transportasi,0,Needs,Transportasi
TRX-125188,USR-239,2026-03-03 10:32:00,Debit,BIAYA KOSAN BULANAN,-,6513,589892.32,1526953.6,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-127275,USR-028,2026-03-03 10:33:00,Debit,JANJI JIWA,-,5814,23715.15,583944.91,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126730,USR-113,2026-03-03 10:33:00,Debit,NASI PADANG SEDERHANA,-,5812,31710.46,1250436.4,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125423,USR-250,2026-03-03 10:33:00,Debit,GYU-KAKU AYCE,-,5812,395661.15,2837422.34,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125034,USR-023,2026-03-03 10:34:00,Debit,PARKIR,-,4121,2919.62,957529.34,Needs,Transportasi,0,Needs,Transportasi
TRX-127367,USR-065,2026-03-03 10:34:00,Debit,WARTEG,-,5812,27657.81,1328680.06,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126296,USR-090,2026-03-03 10:34:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,29212.7,1824272.1,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125539,USR-238,2026-03-03 10:34:00,Debit,BAKSO GEROBAK,-,5814,15260.18,2751314.38,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-126605,USR-299,2026-03-03 10:34:00,Debit,LINKAJA,-,6540,74578.52,4557456.63,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-126479,USR-417,2026-03-03 10:34:00,Debit,GALON & GAS,-,5499,48800.92,31025033.95,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-127140,USR-449,2026-03-03 10:34:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,27132.33,28423441.65,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127369,USR-065,2026-03-03 10:35:00,Debit,KFC INDONESIA,-,5814,66164.76,1250830.0,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-125457,USR-323,2026-03-03 10:35:00,Debit,PARKIR,-,4121,5538.54,5484587.43,Needs,Transportasi,0,Needs,Transportasi
TRX-126923,USR-371,2026-03-03 10:35:00,Debit,ALFAMIDI,-,5411,69997.36,4037548.29,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-126760,USR-488,2026-03-03 10:35:00,Debit,INDOMIE REBUS WARUNG,-,5814,4925.94,15270341.72,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-128168,USR-500,2026-03-03 10:35:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,17722.06,17915339.29,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-126232,USR-197,2026-03-03 10:36:00,Debit,SHOPEEFOOD ORDER,-,5814,49961.05,1399643.72,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127073,USR-379,2026-03-03 10:36:00,Debit,MIE GACOAN,-,5814,23843.78,3075638.83,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125332,USR-382,2026-03-03 10:36:00,Debit,KOPI KENANGAN,-,5814,19645.14,3174822.39,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125648,USR-032,2026-03-03 10:37:00,Debit,FORE COFFEE,-,5814,42848.34,12381.91,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-124827,USR-085,2026-03-03 10:37:00,Debit,FORE COFFEE,-,5814,47863.3,621459.63,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-127983,USR-192,2026-03-03 10:37:00,Debit,WATSONS/GUARDIAN,-,5977,45608.53,2305621.66,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-127710,USR-264,2026-03-03 10:37:00,Debit,FARMERS MARKET,-,5411,487157.91,2806766.92,Needs,Groceries & Kebutuhan Pokok,0,Wants,Groceries & Kebutuhan Pokok
TRX-126222,USR-275,2026-03-03 10:37:00,Debit,INDOMIE REBUS WARUNG,-,5814,10272.41,3923522.82,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-124731,USR-362,2026-03-03 10:37:00,Debit,WATSONS/GUARDIAN,-,5977,48697.47,3495679.3,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-128003,USR-414,2026-03-03 10:37:00,Debit,BAKSO GEROBAK,-,5814,20943.5,14781053.04,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-127807,USR-089,2026-03-03 10:38:00,Debit,WATSONS/GUARDIAN,-,5977,56896.84,482548.88,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-126852,USR-121,2026-03-03 10:38:00,Debit,SPBU VIVO,-,5541,75132.4,414032.65,Needs,Transportasi,0,Needs,Transportasi
TRX-127576,USR-218,2026-03-03 10:38:00,Debit,MCDONALD'S,-,5814,62738.06,3077705.79,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-125466,USR-333,2026-03-03 10:38:00,Debit,PARKIR,-,4121,6541.88,4538197.52,Needs,Transportasi,0,Needs,Transportasi
TRX-127743,USR-340,2026-03-03 10:38:00,Debit,HOKBEN,-,5812,64337.21,4487532.85,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
